Income,Customer_ID,Kids_Home,Teen_Home,Recency,Amount_Spent_Wines,Amount_Spent_Fruits,Amount_Spent_Meat,Amount_Spent_Fish,Amount_Spent_Sweet,Amount_Spent_Gold,Amount_Spent_RegularProducts,Total Amount Spent,Num_Purchases_Discount,Num_Purchases_Web,Num_Purchases_Catalog,Num_Purchases_Store,Num_WebSite_per_month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complaint,Response_to_Campaign,Age,Customer_Days,Relationship,Education,MntTotal,AcceptedCmpOverall,Total Accepted,Income (bins),Recency (bins),Frequency,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,CustomerSegment
58086,C1719,0,1,80,708,7,62,0,0,15,762,1554,2,11,3,7,8,0,0,0,0,0,0,0,51,2684,Divorced,Doctorate,777,0,0,55000,77,23,3,5,5,355,Potential Loyalists
36802,C1741,1,0,23,16,1,2,0,0,1,18,38,1,1,0,3,5,0,0,0,0,0,0,0,40,2172,Single,Doctorate,19,0,0,35000,21,5,5,3,1,531,Loyal Customers
42586,C1750,1,1,7,194,2,56,0,0,0,252,504,5,4,1,6,8,0,0,0,0,0,0,1,65,2767,Together,Graduation,252,0,0,40000,7,16,5,5,4,554,Loyal Customers
37758,C1785,1,1,49,27,2,10,0,0,1,38,78,2,1,0,3,8,0,0,0,0,0,0,0,54,2792,Together,Graduation,39,0,0,35000,49,6,4,3,1,431,Potential Loyalists
44503,C1847,1,1,83,31,1,8,0,0,8,32,80,2,2,0,3,6,0,0,0,0,0,0,0,48,2233,Single,Graduation,40,0,0,40000,77,7,3,4,1,341,Potential Loyalists
44155,C1861,1,1,24,22,1,9,0,0,14,18,64,1,1,1,2,4,0,0,0,0,0,0,0,63,2320,Married,Doctorate,32,0,0,40000,21,5,5,3,1,531,Loyal Customers
34242,C1913,0,1,25,8,2,4,0,0,1,13,28,1,0,0,3,5,0,0,0,0,0,0,0,61,2257,Married,Master,14,0,0,30000,21,4,5,3,1,531,Loyal Customers
33279,C1978,0,0,29,10,3,3,0,0,0,16,32,1,0,0,3,3,0,0,0,0,0,0,0,54,2176,Single,Graduation,16,0,0,30000,28,4,5,3,1,531,Loyal Customers
42554,C2036,1,1,93,29,1,11,0,0,0,41,82,2,2,0,3,4,0,0,0,0,0,0,0,42,2692,Together,Graduation,41,0,0,40000,91,7,2,4,1,241,At Risk
36807,C2183,1,1,88,4,2,5,0,0,5,6,22,1,1,0,2,6,0,0,0,0,0,0,0,66,2715,Together,Graduation,11,0,0,35000,84,4,3,3,1,331,At Risk
22775,C2186,1,0,40,5,1,8,0,0,1,13,28,1,1,0,2,8,0,0,0,0,0,0,0,42,2534,Together,Graduation,14,0,0,20000,35,4,4,3,1,431,Potential Loyalists
42429,C037,0,1,99,55,0,6,2,0,4,59,126,2,1,1,3,5,0,0,0,0,0,0,0,47,2297,Widow,Graduation,63,0,0,40000,98,7,2,4,2,242,At Risk
20559,C040,1,0,88,13,1,29,3,0,7,39,92,2,2,0,3,8,0,0,0,0,0,0,0,35,2633,Married,Master,46,0,0,20000,84,7,3,4,1,341,Potential Loyalists
26304,C076,1,0,5,4,1,5,2,0,4,8,24,1,1,0,2,7,0,0,0,0,0,0,0,51,2530,Married,Graduation,12,0,0,25000,0,4,5,3,1,531,Loyal Customers
23559,C077,1,0,87,25,5,19,7,0,23,33,112,3,3,0,3,7,0,0,0,0,0,0,0,47,2520,Married,Primary,56,0,0,20000,84,9,3,4,2,342,Potential Loyalists
54178,C084,0,1,79,135,9,39,4,0,7,180,374,1,2,2,5,2,0,0,0,0,0,0,0,53,2318,Together,Graduation,187,0,0,50000,77,10,3,5,3,353,Potential Loyalists
34554,C093,0,1,43,41,1,6,2,0,5,45,100,2,2,0,3,6,0,0,0,0,0,0,0,61,2250,Single,Doctorate,50,0,0,30000,42,7,4,4,2,442,Potential Loyalists
24594,C097,1,0,94,1,3,6,10,0,9,11,40,1,1,0,3,5,0,0,0,0,0,0,0,41,2360,Together,Basic,20,0,0,20000,91,5,2,3,1,231,At Risk
79607,C118,0,0,37,450,133,951,173,0,216,1491,3414,1,3,6,6,1,0,0,0,0,0,0,1,36,2593,Single,Graduation,1707,0,0,75000,35,16,4,5,5,455,Loyal Customers
41551,C124,1,1,51,220,0,33,3,0,23,233,512,5,5,1,5,8,0,0,0,0,0,0,0,56,2478,Married,Doctorate,256,0,0,40000,49,16,4,5,4,454,Loyal Customers
33762,C127,2,1,61,53,1,34,2,0,16,74,180,3,2,2,2,8,0,0,0,0,0,0,0,61,2516,Married,Doctorate,90,0,0,30000,56,9,3,4,2,342,Potential Loyalists
60199,C147,1,2,49,8,1,7,2,0,0,18,36,1,0,0,3,4,0,0,0,0,0,0,0,42,2449,Single,Graduation,18,0,0,60000,49,4,4,3,1,431,Potential Loyalists
38285,C167,2,1,96,2,0,5,2,0,1,8,18,1,0,0,3,2,0,0,0,0,0,0,0,61,2164,Together,Graduation,9,0,0,35000,91,4,2,3,1,231,At Risk
45759,C178,1,1,13,42,1,18,3,0,4,60,128,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,Married,Doctorate,64,0,0,45000,7,7,5,4,2,542,Loyal Customers
77622,C210,0,2,3,520,7,154,19,0,14,686,1400,2,6,3,11,3,0,0,0,0,0,0,0,50,2235,Together,Doctorate,700,0,0,75000,0,22,5,5,5,555,Champions
34320,C217,1,0,66,4,1,9,3,0,0,17,34,1,1,0,2,8,0,0,0,0,0,0,0,34,2292,Together,Doctorate,17,0,0,30000,63,4,3,3,1,331,At Risk
15033,C221,0,0,37,0,4,5,6,0,4,11,30,1,1,0,3,3,0,0,0,0,0,0,0,69,2233,Single,Graduation,15,0,0,15000,35,5,4,3,1,431,Potential Loyalists
69674,C248,0,2,46,554,41,215,11,0,24,797,1642,3,10,2,10,5,0,0,0,0,0,0,0,52,2562,Divorced,Doctorate,821,0,0,65000,42,25,4,5,5,455,Loyal Customers
58821,C288,0,1,44,513,14,154,19,0,28,672,1400,1,9,2,9,6,0,0,0,0,0,0,0,64,2419,Together,Primary,700,0,0,55000,42,21,4,5,5,455,Loyal Customers
22574,C298,2,1,28,25,0,8,2,0,2,33,70,2,2,0,3,7,0,0,0,0,0,0,0,53,2403,Married,Graduation,35,0,0,20000,28,7,5,4,1,541,Loyal Customers
40321,C302,1,1,59,44,4,21,6,0,27,48,150,2,3,0,3,7,0,0,0,0,0,0,0,48,2494,Married,Graduation,75,0,0,40000,56,8,4,4,2,442,Potential Loyalists
24072,C315,1,0,79,9,1,6,3,0,4,15,38,1,1,0,2,8,0,0,0,0,0,0,0,37,2598,Single,Graduation,19,0,0,20000,77,4,3,3,1,331,At Risk
33996,C316,0,0,46,40,2,15,8,0,6,59,130,1,1,1,3,4,0,0,0,0,0,0,0,31,2450,Single,Doctorate,65,0,0,30000,42,6,4,3,2,432,Potential Loyalists
22010,C319,1,0,51,11,2,9,3,0,8,17,50,2,2,0,3,8,0,0,0,0,0,0,0,37,2523,Together,Graduation,25,0,0,20000,49,7,4,4,1,441,Potential Loyalists
72099,C337,0,0,18,546,91,410,119,0,22,1144,2332,1,3,4,10,1,0,0,0,0,0,0,0,46,2769,Married,Graduation,1166,0,0,70000,14,18,5,5,5,555,Champions
65073,C342,0,0,65,629,17,177,69,0,8,884,1784,1,5,3,5,2,0,0,0,0,0,1,0,77,2472,Married,Master,892,0,0,65000,63,14,3,5,5,355,Potential Loyalists
75865,C399,0,0,73,483,0,591,156,0,12,1218,2460,1,3,5,10,1,0,0,0,0,0,0,0,77,2249,Married,Doctorate,1230,0,0,75000,70,19,3,5,5,355,Potential Loyalists
49505,C403,1,1,4,604,0,100,19,0,28,695,1446,9,10,2,8,8,0,0,0,0,0,0,0,49,2640,Married,Master,723,0,0,45000,0,29,5,5,5,555,Champions
48686,C409,1,2,8,10,0,7,2,0,1,18,38,1,1,0,2,8,0,0,0,0,0,0,0,67,2366,Married,Graduation,19,0,0,45000,7,4,5,3,1,531,Loyal Customers
50943,C419,0,1,49,31,0,7,2,0,6,34,80,1,1,0,3,5,0,0,0,0,0,0,0,64,2532,Together,Master,40,0,0,50000,49,5,4,3,1,431,Potential Loyalists
51529,C421,0,1,14,400,4,35,6,0,22,423,890,2,9,1,5,8,0,0,0,0,0,0,0,71,2454,Widow,Master,445,0,0,50000,14,17,5,5,4,554,Loyal Customers
28691,C424,1,0,56,5,4,13,8,0,4,26,60,1,1,0,3,8,0,0,0,0,0,0,0,31,2519,Married,Graduation,30,0,0,25000,56,5,4,3,1,431,Potential Loyalists
56223,C425,0,1,72,77,28,31,16,0,4,148,304,2,2,1,5,4,0,0,0,0,0,0,0,72,2350,Married,Doctorate,152,0,0,55000,70,10,3,5,3,353,Potential Loyalists
24027,C432,1,0,7,14,7,11,11,0,5,38,86,2,2,0,3,8,0,0,0,0,0,0,0,44,2544,Married,Graduation,43,0,0,20000,7,7,5,4,1,541,Loyal Customers
31880,C451,1,0,13,4,1,5,2,0,3,9,24,1,1,0,2,8,0,0,0,0,0,0,0,50,2765,Widow,Graduation,12,0,0,30000,7,4,5,3,1,531,Loyal Customers
38415,C457,1,1,91,22,1,13,4,0,4,36,80,2,1,0,3,7,0,0,0,0,0,0,0,42,2702,Married,Graduation,40,0,0,35000,91,6,2,3,1,231,At Risk
41644,C460,1,1,67,20,3,4,2,0,2,27,58,2,1,0,3,3,0,0,0,0,0,0,0,48,2210,Single,Doctorate,29,0,0,40000,63,6,3,3,1,331,At Risk
62010,C462,0,1,93,371,22,39,6,0,92,346,876,4,6,2,7,5,0,0,0,0,0,0,0,48,2773,Married,Doctorate,438,0,0,60000,91,19,2,5,4,254,At Risk
41124,C463,1,0,41,281,7,84,15,0,119,268,774,7,7,3,4,8,0,0,0,0,0,0,0,43,2765,Married,Graduation,387,0,0,40000,35,21,4,5,4,454,Loyal Customers
58308,C477,0,1,77,691,0,69,10,0,130,640,1540,4,2,6,3,8,0,0,0,0,0,0,0,56,2692,Single,Master,770,0,0,55000,77,15,3,5,5,355,Potential Loyalists
55563,C480,0,1,22,29,1,9,2,0,2,39,82,1,2,0,3,3,0,0,0,0,0,0,0,42,2244,Divorced,Graduation,41,0,0,55000,21,6,5,3,1,531,Loyal Customers
27203,C484,1,1,92,13,2,21,4,0,24,16,80,2,1,1,2,8,0,0,0,0,0,0,0,70,2851,Together,Graduation,40,0,0,25000,91,6,2,3,1,231,At Risk
50943,C488,0,1,49,31,0,7,2,0,6,34,80,1,1,0,3,5,0,0,0,0,0,0,0,64,2532,Together,Master,40,0,0,50000,49,5,4,3,1,431,Potential Loyalists
30630,C504,1,1,67,27,1,12,2,0,10,32,84,2,2,0,3,7,0,0,0,0,0,0,0,55,2312,Divorced,Graduation,42,0,0,30000,63,7,3,4,1,341,Potential Loyalists
47352,C519,0,1,70,172,12,112,8,0,15,289,608,4,6,1,5,7,0,0,0,0,0,0,0,69,2603,Together,Master,304,0,0,45000,70,16,3,5,4,354,Potential Loyalists
71499,C546,0,1,12,465,25,132,136,0,37,721,1516,2,8,3,13,4,0,0,0,0,0,0,0,49,2528,Together,Master,758,0,0,70000,7,26,5,5,5,555,Champions
29298,C551,1,1,60,6,0,2,2,0,1,9,20,1,1,0,2,5,0,0,0,0,0,0,0,69,2454,Together,Master,10,0,0,25000,56,4,4,3,1,431,Potential Loyalists
36959,C558,1,0,56,25,6,25,6,0,0,62,124,2,2,0,3,8,0,0,0,0,0,0,0,39,2429,Married,Master,62,0,0,35000,56,7,4,4,2,442,Potential Loyalists
51287,C560,1,1,10,117,0,22,13,0,30,122,304,3,4,1,3,7,0,0,0,0,0,0,0,52,2248,Married,Graduation,152,0,0,50000,7,11,5,5,3,553,Loyal Customers
42429,C590,0,1,99,55,0,6,2,0,4,59,126,2,1,1,3,5,0,0,0,0,0,0,0,47,2297,Widow,Graduation,63,0,0,40000,98,7,2,4,2,242,At Risk
45006,C595,0,0,90,162,25,53,16,0,10,246,512,1,3,1,7,3,0,0,0,0,0,0,0,76,2505,Widow,Master,256,0,0,45000,84,12,3,5,4,354,Potential Loyalists
22574,C597,2,1,28,25,0,8,2,0,2,33,70,2,2,0,3,7,0,0,0,0,0,0,0,53,2403,Married,Graduation,35,0,0,20000,28,7,5,4,1,541,Loyal Customers
54456,C603,0,1,23,352,0,27,10,0,15,374,778,3,6,1,7,6,0,0,0,0,0,0,0,59,2512,Married,Doctorate,389,0,0,50000,21,17,5,5,4,554,Loyal Customers
76140,C624,0,0,57,586,66,653,17,0,26,1296,2644,1,5,9,6,2,0,0,0,0,0,0,0,72,2206,Together,Doctorate,1322,0,0,75000,56,21,4,5,5,455,Loyal Customers
49431,C637,0,1,9,219,3,100,26,0,17,331,696,2,7,1,5,8,0,0,0,0,0,0,0,65,2854,Divorced,Graduation,348,0,0,45000,7,15,5,5,4,554,Loyal Customers
34824,C677,0,0,65,4,2,11,2,0,4,15,38,1,1,0,2,6,0,0,0,0,0,0,0,25,2254,Single,Graduation,19,0,0,30000,63,4,3,3,1,331,At Risk
55250,C692,0,1,49,664,58,83,32,0,66,771,1674,4,7,5,10,5,0,0,0,0,0,0,0,55,2775,Single,Master,837,0,0,55000,49,26,4,5,5,455,Loyal Customers
45160,C700,1,1,9,8,2,5,3,0,3,15,36,1,1,0,2,7,0,0,0,0,0,0,0,62,2251,Single,Graduation,18,0,0,45000,7,4,5,3,1,531,Loyal Customers
53593,C712,1,1,60,349,4,78,6,0,43,394,874,8,7,2,6,8,0,0,0,0,0,0,0,67,2850,Together,Doctorate,437,0,0,50000,56,23,4,5,4,454,Loyal Customers
48767,C723,1,2,79,28,1,21,3,0,10,43,106,3,2,1,3,5,0,0,0,0,0,0,0,70,2338,Single,Doctorate,53,0,0,45000,77,9,3,4,2,342,Potential Loyalists
58512,C738,0,1,25,895,10,101,13,0,152,867,2038,5,3,4,8,8,0,0,0,0,0,0,0,56,2442,Married,Graduation,1019,0,0,55000,21,20,5,5,5,555,Champions
48726,C746,0,1,90,138,3,38,4,0,59,124,366,3,3,2,4,6,0,0,0,0,0,0,0,65,2587,Married,Graduation,183,0,0,45000,84,12,3,5,3,353,Potential Loyalists
74985,C747,0,0,8,587,51,898,247,0,86,1697,3566,1,3,6,7,2,0,0,0,0,0,0,0,43,2815,Married,Graduation,1783,0,0,70000,7,17,5,5,5,555,Champions
62058,C750,0,1,52,301,7,74,10,0,58,334,784,4,6,1,7,6,0,0,0,0,0,0,0,64,2558,Married,Master,392,0,0,60000,49,18,4,5,4,454,Loyal Customers
78939,C752,0,0,57,794,115,243,150,0,205,1097,2604,1,8,5,6,3,0,0,0,0,0,0,0,69,2358,Married,Doctorate,1302,0,0,75000,56,20,4,5,5,455,Loyal Customers
74250,C758,0,0,90,680,11,392,75,0,0,1158,2316,1,2,11,4,1,0,0,0,0,0,0,0,62,2313,Together,Doctorate,1158,0,0,70000,84,18,3,5,5,355,Potential Loyalists
36283,C762,1,1,42,6,5,5,8,0,5,19,48,2,1,0,3,4,0,0,0,0,0,0,0,44,2235,Together,Graduation,24,0,0,35000,42,6,4,3,1,431,Potential Loyalists
16529,C810,1,0,23,3,0,5,13,0,1,20,42,1,1,0,3,6,0,0,0,0,0,0,0,36,2279,Together,Graduation,21,0,0,15000,21,5,5,3,1,531,Loyal Customers
49166,C831,0,1,17,224,2,25,7,0,110,148,516,2,5,3,3,6,0,0,0,0,0,0,0,46,2540,Single,Graduation,258,0,0,45000,14,13,5,5,4,554,Loyal Customers
55260,C876,0,1,81,825,8,53,11,0,242,655,1794,2,8,10,5,6,0,0,0,0,0,0,0,48,2723,Single,Doctorate,897,0,0,55000,77,25,3,5,5,355,Potential Loyalists
37087,C879,1,0,50,194,55,134,15,0,3,395,796,3,4,2,8,6,0,0,0,0,0,0,0,46,2481,Married,Doctorate,398,0,0,35000,49,17,4,5,4,454,Loyal Customers
45684,C888,1,0,37,5,1,5,10,0,7,14,42,1,1,0,2,7,0,0,0,0,0,0,0,49,2368,Widow,Graduation,21,0,0,45000,35,4,4,3,1,431,Potential Loyalists
46106,C935,1,1,84,30,0,8,2,0,14,26,80,1,1,1,2,6,0,0,0,0,0,0,0,44,2208,Together,Master,40,0,0,45000,84,5,3,3,1,331,At Risk
54237,C940,0,1,48,267,3,30,4,0,57,247,608,4,5,2,5,6,0,0,0,0,0,0,0,63,2587,Divorced,Doctorate,304,0,0,50000,42,16,4,5,4,454,Loyal Customers
52597,C942,0,1,69,492,0,37,7,0,42,494,1072,3,6,3,8,5,0,0,0,0,0,0,0,58,2212,Single,Doctorate,536,0,0,50000,63,20,3,5,5,355,Potential Loyalists
4861,C962,0,0,20,2,1,1,1,0,1,4,10,0,0,0,0,14,0,0,0,0,0,0,0,55,2166,Divorced,Graduation,5,0,0,0,14,0,5,1,1,511,Loyal Customers
34824,C976,0,0,65,4,2,11,2,0,4,15,38,1,1,0,2,6,0,0,0,0,0,0,0,25,2254,Single,Graduation,19,0,0,30000,63,4,3,3,1,331,At Risk
34053,C994,0,1,14,63,0,21,7,0,12,79,182,1,3,0,3,8,0,0,0,0,0,0,0,52,2816,Together,Master,91,0,0,30000,14,7,5,4,2,542,Loyal Customers
64504,C1003,1,2,81,986,36,168,16,0,108,1098,2412,7,11,3,4,7,0,0,0,0,0,0,1,67,2641,Together,Doctorate,1206,0,0,60000,77,25,3,5,5,355,Potential Loyalists
17345,C1005,1,0,79,4,9,16,17,0,12,34,92,2,2,1,2,8,0,0,0,0,0,0,0,42,2762,Married,Graduation,46,0,0,15000,77,7,3,4,1,341,Potential Loyalists
69098,C1033,0,0,82,1315,22,780,145,0,178,2084,4524,1,7,8,9,5,0,0,0,0,0,0,0,71,2657,Married,Doctorate,2262,0,0,65000,77,25,3,5,5,355,Potential Loyalists
27100,C1035,1,0,64,12,0,13,2,0,10,17,54,1,1,0,3,7,0,0,0,0,0,0,0,37,2609,Married,Master,27,0,0,25000,63,5,3,3,1,331,At Risk
70596,C1036,0,0,68,347,44,534,17,0,26,916,1884,1,3,5,12,2,0,0,0,0,0,0,0,35,2791,Single,Graduation,942,0,0,70000,63,21,3,5,5,355,Potential Loyalists
65526,C1045,0,1,22,397,19,69,12,0,9,488,994,1,4,4,8,2,0,0,0,0,0,0,0,56,2238,Married,Doctorate,497,0,0,65000,21,17,5,5,4,554,Loyal Customers
39722,C1054,0,1,92,32,0,5,2,0,8,31,78,2,2,0,3,5,0,0,0,0,0,0,0,67,2284,Married,Graduation,39,0,0,35000,91,7,2,4,1,241,At Risk
41014,C1060,1,0,65,7,2,6,2,0,3,14,34,1,1,0,2,7,0,0,0,0,0,0,0,42,2592,Married,Doctorate,17,0,0,40000,63,4,3,3,1,331,At Risk
40479,C1064,1,0,95,5,0,8,2,0,0,15,30,1,0,0,3,4,0,0,0,0,0,0,0,38,2475,Together,Graduation,15,0,0,40000,91,4,2,3,1,231,At Risk
54233,C1066,0,1,46,652,8,158,21,0,142,697,1678,4,11,6,5,8,0,0,0,0,0,0,0,43,2669,Married,Graduation,839,0,0,50000,42,26,4,5,5,455,Loyal Customers
25930,C1112,1,1,87,6,1,2,2,0,4,7,22,1,1,0,2,7,0,0,0,0,0,0,0,53,2421,Single,Graduation,11,0,0,25000,84,4,3,3,1,331,At Risk
85696,C1118,0,0,88,714,76,395,116,0,12,1289,2602,1,4,6,9,1,0,0,0,0,0,0,1,58,2581,Divorced,Doctorate,1301,0,0,85000,84,20,3,5,5,355,Potential Loyalists
7500,C1133,0,1,61,5,2,3,3,0,5,8,26,1,1,0,2,8,0,0,0,0,0,0,0,41,2828,Married,Graduation,13,0,0,5000,56,4,3,3,1,331,At Risk
43140,C1162,0,1,68,134,8,76,6,0,11,213,448,1,4,1,5,6,0,0,0,0,0,0,0,63,2699,Married,Graduation,224,0,0,40000,63,11,3,5,3,353,Potential Loyalists
22327,C1166,1,0,94,5,4,8,2,0,5,14,38,1,1,0,3,5,0,0,0,0,0,0,0,35,2490,Single,Graduation,19,0,0,20000,91,5,2,3,1,231,At Risk
55249,C1217,0,1,81,97,1,19,2,0,11,108,238,1,2,1,4,3,0,0,0,0,0,0,0,64,2232,Together,Master,119,0,0,55000,77,8,3,4,3,343,Potential Loyalists
28691,C1219,1,0,56,5,4,13,8,0,4,26,60,1,1,0,3,8,0,0,0,0,0,0,0,31,2519,Married,Graduation,30,0,0,25000,56,5,4,3,1,431,Potential Loyalists
59062,C1222,2,1,74,46,1,12,3,0,9,53,124,2,2,0,3,4,0,0,0,0,0,0,0,53,2428,Married,Doctorate,62,0,0,55000,70,7,3,4,2,342,Potential Loyalists
66000,C1224,0,0,36,244,51,270,101,0,45,621,1332,1,1,3,5,1,0,0,0,0,0,0,0,73,2229,Together,Master,666,0,0,65000,35,10,4,5,5,455,Loyal Customers
62972,C1237,0,1,39,313,15,47,20,0,192,203,790,2,7,4,3,6,0,0,0,0,0,0,1,65,2854,Married,Primary,395,0,0,60000,35,16,4,5,4,454,Loyal Customers
57183,C1254,1,1,51,464,5,64,7,0,70,470,1080,8,9,1,7,8,0,0,0,0,0,0,0,54,2626,Married,Master,540,0,0,55000,49,25,4,5,5,455,Loyal Customers
46149,C1260,0,1,36,254,6,71,4,0,27,308,670,5,5,1,7,5,0,0,0,0,0,0,0,45,2371,Married,Graduation,335,0,0,45000,35,18,4,5,4,454,Loyal Customers
15759,C1271,0,0,12,1,2,5,6,0,3,11,28,1,1,0,2,7,0,0,0,0,0,0,0,64,2456,Married,Graduation,14,0,0,15000,7,4,5,3,1,531,Loyal Customers
34043,C1277,1,0,97,20,2,14,3,0,10,29,78,1,2,0,2,9,0,0,0,0,0,0,0,42,2406,Together,Doctorate,39,0,0,30000,91,5,2,3,1,231,At Risk
60894,C1285,0,1,61,606,7,155,10,0,54,724,1556,5,10,3,8,7,0,0,0,0,0,0,0,54,2525,Together,Graduation,778,0,0,60000,56,26,3,5,5,355,Potential Loyalists
64857,C1291,0,0,78,556,14,717,210,0,43,1454,2994,1,7,5,10,4,0,0,0,0,0,0,0,64,2742,Single,Master,1497,0,0,60000,77,23,3,5,5,355,Potential Loyalists
40321,C1298,1,1,59,44,4,21,6,0,27,48,150,2,3,0,3,7,0,0,0,0,0,0,0,48,2494,Married,Graduation,75,0,0,40000,56,8,4,4,2,442,Potential Loyalists
18393,C1304,1,0,2,7,10,13,16,0,4,42,92,2,3,0,3,8,0,0,0,0,0,0,0,46,2251,Married,Basic,46,0,0,15000,0,8,5,4,1,541,Loyal Customers
85696,C1329,0,0,88,714,76,395,116,0,12,1289,2602,1,4,6,9,1,0,0,0,0,0,0,1,58,2581,Divorced,Doctorate,1301,0,0,85000,84,20,3,5,5,355,Potential Loyalists
58554,C1340,1,1,55,368,24,68,38,0,88,410,996,6,8,2,6,7,0,0,0,0,0,0,0,52,2800,Together,Graduation,498,0,0,55000,49,22,4,5,4,454,Loyal Customers
47025,C1346,0,1,52,254,7,108,20,0,26,363,778,3,6,3,5,6,0,0,0,0,0,0,0,44,2393,Single,Graduation,389,0,0,45000,49,17,4,5,4,454,Loyal Customers
20895,C1361,1,0,24,18,3,17,3,0,4,37,82,1,2,0,3,9,0,0,0,0,0,0,0,47,2790,Married,Graduation,41,0,0,20000,21,6,5,3,1,531,Loyal Customers
44964,C1364,1,1,35,19,1,17,2,0,2,37,78,1,1,0,3,8,0,0,0,0,0,0,0,40,2719,Together,Graduation,39,0,0,40000,35,5,4,3,1,431,Potential Loyalists
63915,C1371,0,2,2,622,7,115,30,0,15,759,1548,2,6,3,12,5,0,0,0,0,0,0,0,64,2493,Married,Master,774,0,0,60000,0,23,5,5,5,555,Champions
51039,C1375,1,1,11,100,64,79,65,0,109,199,616,2,6,2,4,7,0,0,0,0,0,0,0,51,2725,Married,Doctorate,308,0,0,50000,7,14,5,5,4,554,Loyal Customers
36864,C1379,0,1,53,204,5,39,17,0,89,176,530,3,5,2,4,8,0,0,0,0,0,0,1,63,2844,Single,Graduation,265,0,0,35000,49,14,4,5,4,454,Loyal Customers
47352,C1382,0,1,70,172,12,112,8,0,15,289,608,4,6,1,5,7,0,0,0,0,0,0,0,69,2603,Together,Master,304,0,0,45000,70,16,3,5,4,354,Potential Loyalists
27100,C1406,1,0,64,12,0,13,2,0,10,17,54,1,1,0,3,7,0,0,0,0,0,0,0,37,2609,Married,Master,27,0,0,25000,63,5,3,3,1,331,At Risk
28072,C1440,1,0,10,30,0,10,2,0,5,37,84,1,1,0,3,7,0,0,0,0,0,0,0,34,2515,Married,Master,42,0,0,25000,7,5,5,3,1,531,Loyal Customers
64857,C1452,0,0,78,556,14,717,210,0,43,1454,2994,1,7,5,10,4,0,0,0,0,0,0,0,64,2742,Single,Master,1497,0,0,60000,77,23,3,5,5,355,Potential Loyalists
49854,C1465,1,0,63,123,17,171,39,0,30,320,700,5,6,2,5,6,0,0,0,0,0,0,0,48,2390,Together,Master,350,0,0,45000,63,18,3,5,4,354,Potential Loyalists
28087,C1503,1,1,77,53,8,17,13,0,21,70,182,3,2,2,2,7,0,0,0,0,0,0,0,62,2724,Together,Graduation,91,0,0,25000,77,9,3,4,2,342,Potential Loyalists
9255,C1512,1,0,91,9,0,7,2,0,4,14,36,1,1,1,2,8,0,0,0,0,0,0,0,31,2350,Single,Graduation,18,0,0,5000,91,5,2,3,1,231,At Risk
59235,C1515,1,0,4,448,40,469,80,0,91,946,2074,3,11,2,12,7,0,0,0,0,0,0,0,53,2692,Single,Master,1037,0,0,55000,0,28,5,5,5,555,Champions
31859,C1533,1,0,77,3,1,3,8,0,5,10,30,1,1,0,2,7,0,0,0,0,0,0,0,44,2539,Divorced,Graduation,15,0,0,30000,77,4,3,3,1,331,At Risk
44322,C1540,1,0,30,46,0,40,3,0,3,86,178,2,3,0,3,8,0,0,0,0,0,0,0,35,2172,Married,Graduation,89,0,0,40000,28,8,5,4,2,542,Loyal Customers
27161,C1549,1,0,41,7,4,23,7,0,11,30,82,1,1,0,3,7,0,0,0,0,0,0,0,34,2403,Married,Master,41,0,0,25000,35,5,4,3,1,431,Potential Loyalists
65526,C1585,0,1,22,397,19,69,12,0,9,488,994,1,4,4,8,2,0,0,0,0,0,0,0,56,2238,Married,Doctorate,497,0,0,65000,21,17,5,5,4,554,Loyal Customers
44078,C1614,1,1,17,24,1,10,2,0,4,33,74,2,2,0,3,5,0,0,0,0,0,0,0,51,2169,Married,Graduation,37,0,0,40000,14,7,5,4,1,541,Loyal Customers
24594,C1619,1,0,94,1,3,6,10,0,9,11,40,1,1,0,3,5,0,0,0,0,0,0,0,41,2360,Together,Basic,20,0,0,20000,91,5,2,3,1,231,At Risk
58494,C1622,0,1,56,298,7,68,4,0,19,358,754,2,6,2,6,6,0,0,0,0,0,0,0,46,2358,Married,Master,377,0,0,55000,56,16,4,5,4,454,Loyal Customers
34916,C1636,2,0,89,51,23,82,33,0,42,147,378,4,5,1,3,9,0,0,0,0,0,0,0,52,2569,Together,Graduation,189,0,0,30000,84,13,3,5,3,353,Potential Loyalists
33996,C1639,0,0,46,40,2,15,8,0,6,59,130,1,1,1,3,4,0,0,0,0,0,0,0,31,2450,Single,Doctorate,65,0,0,30000,42,6,4,3,2,432,Potential Loyalists
49090,C1665,0,1,45,494,5,82,7,0,100,488,1176,3,7,2,9,7,0,0,0,0,0,0,0,69,2504,Single,Graduation,588,0,0,45000,42,21,4,5,5,455,Loyal Customers
42033,C1671,1,1,95,11,1,4,2,0,7,11,36,1,1,0,2,7,0,0,0,0,0,0,0,49,2807,Together,Primary,18,0,0,40000,91,4,2,3,1,231,At Risk
52117,C1682,0,1,55,112,10,107,30,0,20,239,518,2,5,2,4,7,0,0,0,0,0,0,0,55,2841,Together,Graduation,259,0,0,50000,49,13,4,5,4,454,Loyal Customers
